,TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Black-alone pop,Native American/American Indian-alone pop,Asian-alone pop,Hawaiian/Pacific Islander-alone pop,Two or more races pop,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_NATURAL_INC_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Unemployment_rate_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Population Aged 60+,STATE_FIPS,CNTY_FIPS,anycondition_prevalence,anycondition_number,Obesity_prevalence,Obesity_number,Heart disease_prevalence,Heart disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
234,96807,13487,13859,13217,12641,11232,11853,10012,6513,3993,70515,2639,2282,16450,392,4529,369,754,5.5,-1.6,13697,14879,22621,11024,13011,13.5,18.0,18.0,57879,45477,7.5,37.72230959,19.37508272,0.878572022,54.72842931,37.19369801,143.8288476,0,19219,6,101,40.9,29364,27.5,19731,7.0,4995,7.2,5158,12.1,8696,3.3,2351,4
235,63916,8320,8410,7528,7332,6966,8722,8115,5619,2904,57718,637,2145,912,144,2360,198,842,2.0,1.2,6766,13319,16540,6709,10749,17.0,24.2,23.1,47572,25626,5.7,24.9058347,12.7922339,0.58006972,36.13398089,24.55682339,94.96177573,8,15876,6,103,46.8,22722,34.2,16605,8.7,4221,9.4,4555,13.0,6289,3.8,1864,5
236,12535,1124,1212,1041,1254,1307,1886,2527,1520,664,10906,87,654,180,28,680,-191,385,-4.8,-10.4,932,3325,3744,1965,2656,21.6,31.3,29.6,40680,4707,5.7,4.884452062,2.508771699,0.113761405,7.086479918,4.816005088,18.62359752,0,4734,6,105,44.5,4630,30.1,3129,10.3,1071,10.4,1084,14.4,1492,4.3,443,6
237,465861,78108,78615,67743,62907,53850,49612,39377,23120,12529,410842,10228,12876,18593,1077,12245,2764,5053,8.4,-2.5,81345,69974,79261,38493,102451,22.2,28.6,27.8,48763,204589,9.6,181.5297744,93.23804488,4.227921954,263.36774,178.985955,692.1426216,51,69266,6,107,42.9,138599,35.0,113055,6.9,22248,7.4,23820,13.1,42445,3.5,11444,3
238,54539,4951,5153,6055,6349,5731,7236,9402,6406,3256,49268,1109,1256,759,157,1990,500,3584,-2.1,11.3,3936,11680,17269,8238,6417,12.5,16.5,15.3,56500,21339,4.6,21.25194503,10.91550855,0.494968747,30.83283033,20.95413654,81.0301065,6,17942,6,109,37.5,17014,26.9,12207,8.3,3758,8.2,3726,11.6,5265,3.6,1627,5
239,850967,103676,113043,116704,109144,107012,115910,95692,56705,33081,715662,20232,15895,66975,2464,29739,165,11371,3.7,-3.5,88185,107135,183807,187558,76206,9.1,12.4,12.3,84170,425728,3.8,331.5921434,170.3136758,7.722951828,481.0818154,326.9454649,1264.305298,139,167777,6,111,33.7,221125,23.9,156883,5.9,38571,5.6,36831,9.7,63672,2.9,19164,3
240,220408,25266,34509,47314,27505,23920,23432,19948,11676,6838,163630,6596,3947,33107,1263,11865,2032,10174,4.8,4.5,17180,23271,33180,52424,42311,20.1,15.2,14.7,67804,108518,4.2,85.88530594,44.11275251,2.000313016,124.6044568,84.68177499,327.4662849,14,34981,6,113,32.5,56520,24.5,42673,5.1,8848,5.1,8967,9.0,15603,2.6,4515,2
241,78041,12429,10985,11764,11427,8458,8771,7832,4334,2041,61101,3420,2280,5864,396,4980,1266,1138,9.3,7.1,8478,10898,19959,7866,13256,17.2,21.8,22.1,47504,29078,6.4,30.40985428,15.61923033,0.708261171,44.11934418,29.98371385,115.9476804,24,12327,6,115,39.2,22156,28.1,15872,6.5,3658,7.1,4022,10.9,6143,3.1,1732,4
242,511868,73891,74370,72978,83206,68304,60063,44984,22781,11291,440318,20171,11654,22372,1108,16245,7440,4461,7.5,7.1,54079,90409,98693,74958,46711,9.2,12.6,12.1,70199,269911,3.5,260.1775452,201.9409133,7.998549749,224.9479778,244.7196738,655.0722373,168,69778,8,1,36.9,138673,30.4,114332,5.0,18745,5.3,19988,8.2,30901,2.6,9703,2
243,16683,2296,2790,3089,2037,1581,1756,1642,982,510,14559,353,884,274,42,571,140,1272,5.7,2.8,1287,2598,3157,2484,2954,19.1,24.3,23.8,42897,8447,4.2,8.479807268,6.581736418,0.26069183,7.331591568,7.975998338,21.35036794,6,2952,8,3,37.0,4685,28.6,3624,6.4,809,6.3,796,10.4,1323,3.2,404,6
244,651215,82715,84591,90450,100417,88625,81460,68797,36246,17914,499651,74075,7461,42147,1885,25996,7083,4303,5.8,5.1,32895,89231,126707,181360,52474,8.1,10.3,9.4,76665,362692,3.2,331.0062752,256.9157515,10.1760133,286.1860818,311.340272,833.4040553,127,111767,8,5,31.8,158097,23.5,116987,4.7,23641,4.8,24067,7.9,39382,2.5,12223,2
245,13765,1325,1391,1156,1455,1470,2057,2748,1623,540,12660,107,477,165,18,338,448,129,3.0,29.8,781,2102,3101,3813,1525,11.2,20.7,20.4,53337,6928,3.4,6.996616138,5.430534184,0.215094589,6.049233228,6.580927718,17.61600519,0,4283,8,7,34.1,3850,23.8,2685,7.6,861,6.9,782,10.3,1162,3.4,383,6
246,3585,434,432,374,376,341,458,520,354,296,3364,39,70,14,0,98,22,82,-2.5,8.7,398,714,923,577,678,19.4,29.3,27.5,38294,2229,1.8,1.822220767,1.414345445,0.056019913,1.575481375,1.713957564,4.587967934,0,1178,8,9,42.4,1180,27.7,771,9.8,273,9.4,260,12.0,335,4.1,114,6
247,5882,450,517,981,887,874,743,699,460,271,5008,464,205,83,7,115,25,1950,-2.4,6.5,646,2208,1120,565,1353,33.9,30.4,28.9,37659,2017,3.2,2.989763613,2.320552275,0.091913285,2.584932063,2.812133443,7.527594809,0,1296,8,11,40.2,2010,29.1,1456,8.0,402,7.6,383,11.9,594,3.5,176,6
248,326078,31384,45674,58334,41412,41736,41136,36669,19586,10147,294110,3820,2768,16149,242,8989,2005,11627,2.4,3.8,10380,25800,46104,127566,30699,9.7,6.7,6.1,83591,193822,2.8,165.7422882,128.6434962,5.095358774,143.2998091,155.895078,417.3041585,72,59425,8,13,22.0,58146,15.2,40147,4.6,12104,4.4,11518,6.6,17331,2.3,6072,3
249,69267,8062,9397,9219,10126,10404,8628,7047,4185,2199,60960,1049,548,4656,87,1967,1035,282,4.6,10.4,1460,6667,12122,25209,3364,4.9,5.1,4.9,96924,39816,2.9,35.20774501,27.32704768,1.082379726,30.44040959,33.11595498,88.64568338,20,11264,8,14,28.0,14889,21.8,11611,4.5,2376,4.1,2198,6.5,3473,2.2,1179,2
250,20027,1586,1744,2194,2509,2371,2753,3584,2239,1047,18815,348,326,174,17,347,376,1475,-1.2,20.0,1070,4038,4930,5068,2023,10.9,13.7,13.1,56168,9708,2.7,10.17953007,7.901003132,0.312945829,8.801161922,9.574735882,25.62991181,2,6312,8,15,35.9,6107,23.6,4016,7.5,1271,7.0,1185,9.7,1654,3.3,554,6
251,1876,286,237,170,224,181,260,275,138,105,1789,17,24,17,1,28,16,43,2.7,5.9,125,460,427,253,230,12.6,20.4,20.6,54504,1166,1.8,0.953552624,0.740114939,0.029314744,0.824436,0.896899412,2.400844587,0,380,8,17,36.4,509,25.8,361,7.6,107,7.5,105,10.0,140,3.3,46,6
252,9605,754,837,901,1206,1364,1635,1735,895,278,9068,108,114,97,6,212,23,84,1.1,1.3,123,1536,2270,3416,686,7.2,10.2,9.4,74019,6075,3.0,4.882128442,3.789341143,0.150089614,4.221059583,4.592067616,12.29217071,0,2454,8,19,31.2,2543,23.3,1901,6.0,492,5.6,453,8.3,680,2.7,223,2
253,8200,1125,1241,919,916,840,1005,1089,700,365,7519,77,325,82,15,182,47,36,2.4,3.4,711,1717,1804,1069,1747,21.4,27.5,26.6,38777,4080,4.4,4.167980555,3.235043975,0.128134808,3.603611512,3.92034924,10.49409681,0,2034,8,21,41.1,2494,29.2,1774,8.7,526,7.4,452,14.3,867,4.2,253,6
254,3828,367,428,366,367,337,530,708,494,231,3375,78,204,58,10,103,56,0,1.3,13.4,579,640,956,514,964,25.2,36.9,34.8,31557,1910,4.3,1.945735313,1.510213212,0.059817079,1.682271326,1.830133767,4.898951535,0,1272,8,23,47.3,1467,30.4,944,11.6,360,9.4,293,18.4,571,5.3,165,6
255,5858,353,416,1140,1098,1007,744,555,357,188,4828,626,203,72,1,128,60,2811,-2.7,12.9,590,1615,1297,372,1341,44.3,29.7,24.9,35880,1533,4.4,2.977564645,2.311083854,0.091538257,2.574384907,2.80065925,7.496880379,0,1074,8,25,42.1,2178,31.9,1650,7.2,374,7.3,377,11.2,577,3.2,168,6
256,4954,347,405,369,383,443,777,1314,698,218,4680,74,59,26,1,114,81,150,-1.2,17.5,253,754,1261,1324,576,12.0,24.9,24.1,55242,2106,3.7,2.518070203,1.954439982,0.077412176,2.177108711,2.368464651,6.339970194,0,2092,8,27,35.9,1532,24.3,1037,8.9,382,8.1,348,11.7,498,3.8,162,6
257,30953,3221,3571,2924,3181,3201,4111,5326,3565,1853,29377,252,414,261,29,620,416,713,-3.0,16.6,2130,8446,6857,4700,4429,14.6,23.1,21.3,46786,14851,3.9,15.73311001,12.21150197,0.483677648,13.60275453,14.7983622,39.61265592,6,9773,8,29,37.7,9339,25.9,6412,9.3,2312,9.1,2243,12.0,2971,3.9,978,6
258,716492,82069,72167,128204,146428,95357,73894,63871,34850,19652,578904,70404,12900,29369,1410,23505,11053,16311,6.6,8.8,64043,84265,110388,237877,82104,11.7,16.7,16.7,68069,412817,3.2,364.1859419,282.6686741,11.1960445,314.8730268,342.5486424,916.9434648,227,109403,8,31,29.2,168134,22.6,130304,4.6,26398,4.6,26425,7.0,40637,2.4,13941,1
259,2074,206,241,171,201,241,299,358,246,111,1940,8,67,5,2,52,21,0,0.5,10.2,115,539,454,300,265,12.8,16.5,14.2,47482,1197,2.8,1.054194106,0.818229415,0.032408731,0.911450034,0.991561503,2.654238632,0,537,8,33,39.8,661,27.3,453,9.0,150,8.4,140,11.5,191,3.7,62,6
260,342776,43652,53681,35241,45470,55116,49628,34162,18316,7510,308365,5274,1763,17786,326,9262,7108,630,6.3,14.6,4347,26287,59981,124635,8975,2.6,2.5,2.1,120670,191240,2.9,174.2297198,135.2311504,5.356284997,150.6379927,163.8782477,438.6737229,54,50139,8,35,26.4,67003,19.9,50506,4.1,10518,3.8,9634,6.1,15574,2.1,5346,2
261,54993,6196,6909,7277,8827,8511,7513,6104,2842,814,51910,859,750,722,54,698,1,78,8.8,-8.8,4075,5979,9672,18316,3673,6.7,8.1,7.2,86896,36207,2.7,27.9524091,21.69570406,0.859331402,24.16748877,26.29167875,70.37827632,5,8107,8,37,27.7,11906,22.8,9805,4.7,2017,4.6,1980,6.9,2987,2.3,994,5
262,26282,2738,3575,2371,2680,3445,4810,4136,1906,621,24823,355,222,296,52,534,547,73,3.0,18.1,595,4374,6449,6388,1312,5.0,7.2,6.4,98247,14963,2.8,13.35888597,10.36871046,0.410687686,11.55001436,12.56519741,33.63486004,0,5592,8,39,31.2,6408,23.0,4730,5.8,1191,5.9,1212,8.1,1666,2.7,552,2
263,713856,95774,96529,118381,103296,83727,85958,71193,39532,19466,594650,49474,9748,22363,2809,34812,13056,20304,6.9,11.5,27792,89218,157396,167680,68538,9.9,13.2,12.9,67923,337084,3.9,362.8460886,281.6287258,11.15485385,313.7145975,341.2883936,913.5699966,95,116223,8,41,31.7,171626,24.2,131114,5.0,27140,5.0,27263,7.5,40673,2.5,13522,3
264,48021,4132,4517,5857,6841,6063,6676,6966,4605,2364,43817,1889,872,467,34,942,414,8412,-3.4,12.0,3539,14477,11733,6625,6525,16.5,22.1,23.0,47885,15342,5.2,24.40860905,18.94512765,0.750385563,21.10354005,22.95842572,61.4557345,4,12609,8,43,42.7,17140,30.9,12416,7.9,3160,8.0,3216,10.7,4305,3.4,1366,5
265,59770,8334,8146,7394,8655,7862,7724,6980,3205,1470,56127,744,1013,557,109,1220,657,884,7.7,3.3,4740,11076,11329,11651,4946,8.4,11.4,10.7,74421,32479,3.2,30.38051192,23.58031443,0.933977741,26.26681221,28.57552123,76.4917276,5,10202,8,45,32.3,14458,24.1,10772,5.5,2453,5.8,2581,8.0,3592,2.6,1156,5
266,6121,447,597,495,729,1005,1187,1132,420,109,5718,74,82,97,15,135,95,49,3.0,12.3,114,1035,1731,1820,410,6.7,10.1,7.2,72949,3731,2.5,3.111244997,2.414841972,0.095647946,2.689964155,2.92639728,7.833459338,0,1583,8,47,31.2,1611,23.6,1220,5.6,291,5.4,282,8.0,415,2.6,133,2
267,15525,1299,1627,1866,2122,1927,2378,2727,1213,366,14758,160,142,134,28,303,169,222,3.8,7.0,512,3016,3556,4306,1219,7.9,11.7,10.9,69214,9917,2.7,7.891207087,6.124885086,0.242596695,6.822691309,7.422368531,19.8683967,0,3858,8,49,29.8,3849,21.7,2803,6.4,824,6.4,821,8.7,1120,2.8,367,6
268,17246,1544,2293,3549,2395,2161,1971,1996,989,348,16208,123,445,139,4,327,315,1100,4.1,14.2,296,1687,2738,5832,1678,10.4,10.4,9.2,61268,11012,2.6,8.765974713,6.803849803,0.269489378,7.579010261,8.24516378,22.07087727,0,2905,8,51,26.8,3835,19.9,2849,4.8,694,4.8,688,6.7,956,2.3,331,6
269,811,68,81,71,71,77,114,155,131,43,764,5,11,6,0,25,20,56,-2.5,27.5,45,186,176,318,69,8.6,17.0,16.5,62149,459,2.6,0.412223443,0.319953739,0.012672845,0.356405968,0.387732102,1.03789177,0,329,8,53,35.1,240,23.4,160,8.2,56,7.1,49,10.4,71,3.5,24,6
270,6889,562,673,539,612,649,992,1401,967,494,6129,91,358,66,19,226,244,165,-7.5,43.3,442,1486,2136,1106,1459,21.7,37.4,32.3,38242,2619,6.5,3.501611956,2.717831456,0.107648865,3.027473135,3.293571453,8.816321088,0,2568,8,55,41.8,2411,27.0,1557,9.7,558,8.2,475,13.5,777,4.2,244,6
271,1399,131,128,140,155,178,216,251,132,68,1329,2,37,10,0,21,20,2,1.4,13.7,120,287,398,163,188,13.4,20.0,21.1,51457,1029,2.6,0.711098146,0.551930063,0.021861048,0.614811281,0.668849828,1.790395297,0,398,8,57,39.1,454,25.8,299,8.1,94,8.1,94,10.7,124,3.4,40,6
272,580233,61097,66378,74304,86547,74852,81341,73792,40954,20968,532081,8173,6944,17749,678,14608,4416,8757,2.5,5.1,22840,84351,121561,180236,39799,7.0,8.0,7.7,85550,334242,3.0,294.9268123,228.9121062,9.066834645,254.9919901,277.4043903,742.56357,94,124374,8,59,29.9,139023,22.3,103855,5.1,23840,5.1,23563,7.3,33878,2.5,11726,2
273,1383,187,147,157,132,134,197,205,120,104,1334,9,12,3,5,20,16,14,0.0,11.6,39,361,347,204,188,13.8,19.2,19.8,44704,963,1.8,0.702965501,0.545617783,0.021611029,0.607779844,0.661200366,1.769919011,0,370,8,61,37.4,402,25.9,278,8.6,93,8.3,89,10.9,117,3.7,39,6
274,7163,982,993,781,860,725,915,900,601,406,6829,58,83,47,15,131,11,58,2.0,-0.6,622,2033,1714,1017,900,12.6,20.1,20.4,48342,4487,2.0,3.640883502,2.825929267,0.111930443,3.147886496,3.424568489,9.166977493,0,1873,8,63,40.7,2176,27.2,1453,7.8,415,7.7,412,10.2,547,3.4,179,6
275,7824,836,916,1234,1215,1024,992,993,422,192,7280,82,210,53,4,195,71,152,6.3,2.7,792,1482,1333,1858,970,12.6,18.5,17.9,51802,4894,2.6,3.976863398,3.086705373,0.122259358,3.438372741,3.740586885,10.01290408,0,1439,8,65,35.5,2221,27.8,1741,6.4,400,6.4,402,9.6,602,3.0,188,6
276,56310,5722,6700,7154,7982,6975,7617,8267,4118,1775,49772,344,4219,428,46,1501,769,1800,2.9,10.8,1966,7980,12102,17223,5005,9.2,10.8,10.0,66219,32091,3.0,28.62182744,22.21528368,0.879911103,24.74626393,26.92132509,72.06373065,11,12490,8,67,32.5,14847,22.0,10038,5.7,2593,5.6,2553,7.8,3561,2.7,1225,5
277,350518,36838,44475,65132,46396,40371,40163,41649,23643,11851,324981,4034,3605,8363,347,9188,6525,9369,3.3,15.4,9389,42507,66792,102473,36054,10.5,8.5,8.1,71306,202449,2.8,178.1649034,138.2855054,5.477263007,154.0403293,167.5796311,448.581686,55,67199,8,69,24.6,69465,19.8,55799,5.0,14016,4.9,13702,6.8,19166,2.4,6881,3
278,14503,1407,1702,1697,1582,1492,1915,2321,1595,792,13097,318,533,175,19,361,272,862,-1.8,20.7,1270,2998,4101,2053,2626,19.2,26.6,25.7,41485,6572,4.7,7.371734388,5.721688142,0.226626722,6.373558264,6.93375915,18.56047391,0,4307,8,71,41.4,4870,28.7,3380,8.5,1003,7.5,886,12.9,1513,3.9,459,6
279,5610,608,602,830,814,674,758,604,436,284,5034,312,84,55,5,120,80,1011,2.2,12.2,393,2164,995,520,744,16.2,21.0,20.8,46690,2494,2.4,2.851508648,2.2132435,0.08766296,2.465397632,2.68209259,7.179497939,0,1200,8,73,38.3,1716,27.2,1218,7.2,323,7.2,324,9.7,434,3.1,137,6
280,21528,2260,2449,3356,2983,2535,2700,2598,1556,1091,19749,824,370,213,25,347,-137,3057,1.3,-7.7,1540,4816,5352,3028,2674,14.5,16.9,17.0,53168,11287,2.9,10.94247383,8.493173986,0.33640075,9.460798615,10.29235103,27.55084343,4,5056,8,75,38.4,6735,29.1,5102,7.0,1221,7.0,1234,9.4,1644,3.1,542,5
281,153207,17889,19795,19506,20012,16902,19048,20446,12498,7111,144010,1444,2349,1537,206,3661,1801,4660,1.5,10.3,10188,28023,36303,28155,21463,14.4,19.7,19.8,51132,76060,4.1,77.87363376,60.44285149,2.394042627,67.32908646,73.24694464,196.0694012,44,35763,8,77,35.0,42033,27.7,33285,7.0,8383,7.0,8380,9.1,10939,3.1,3765,4
282,776,69,52,55,85,78,120,169,107,41,747,2,9,4,0,14,17,0,0.0,23.5,23,138,269,286,72,9.3,15.9,16.5,60210,507,2.6,0.394433282,0.306145625,0.012125928,0.341024699,0.370998904,0.993099893,0,394,8,79,34.6,228,23.5,155,7.8,51,6.7,45,9.9,66,3.4,22,6
283,13188,1872,1820,1523,1742,1508,1750,1682,875,416,12469,103,207,98,11,300,93,102,6.0,1.1,803,3570,2960,1514,1614,12.3,16.7,15.7,59500,7579,3.7,6.703332629,5.202897553,0.206078274,5.795662028,6.305068998,16.87757911,0,2777,8,81,35.2,3444,26.3,2570,6.8,668,7.2,707,9.7,943,3.0,296,5
284,26158,3138,3147,2672,2990,2799,3459,4206,2490,1257,21487,134,3677,171,29,660,10,243,-0.7,1.2,1921,5361,5739,5207,4235,16.3,28.8,28.5,50180,13338,4.7,13.29585797,10.31979028,0.408750038,11.49552072,12.50591408,33.47616882,4,7299,8,83,37.0,7539,24.9,5080,8.2,1677,8.2,1678,11.4,2321,3.6,740,6
285,42214,4931,5044,4120,4778,4569,5602,6384,4365,2421,39800,307,776,365,83,883,429,542,-0.2,10.4,3304,9337,9719,7017,4854,11.6,17.4,16.7,52576,21941,3.7,21.45696721,16.65416419,0.659644242,18.55156785,20.18214913,54.02412228,8,12041,8,85,38.7,12804,23.8,7876,8.5,2806,8.1,2684,10.9,3606,3.6,1194,5
286,28558,4263,3876,3783,3796,3193,3459,3100,1803,1285,26164,1072,531,238,92,461,330,563,5.9,5.7,3657,5709,5758,3231,3409,12.2,15.3,15.3,55387,16473,2.9,14.51575472,11.26663242,0.446252908,12.55023629,13.65333337,36.54761179,6,6047,8,87,39.3,8302,29.2,6171,6.9,1461,7.0,1469,9.7,2060,3.2,668,5
287,18432,2315,2681,2165,2086,1981,2237,2389,1569,1009,16616,323,689,177,39,588,29,558,-0.1,1.7,1797,3588,4714,2172,3722,20.8,29.9,28.2,40064,8635,5.0,9.368807022,7.271747627,0.288022047,8.100215536,8.812180146,23.588682,506,4816,8,89,42.9,6010,30.3,4249,8.6,1200,8.1,1139,12.9,1804,4.0,559,6
288,4833,352,458,339,465,591,751,1087,610,180,4645,4,43,38,8,95,24,0,0.6,3.9,62,699,1213,1866,361,7.5,11.0,9.6,68900,2400,3.5,2.456567076,1.906703357,0.075521406,2.123933468,2.310615595,6.185118278,0,1815,8,91,32.8,1343,22.7,929,7.3,299,6.3,258,9.6,393,3.2,132,6
289,18556,1419,1670,1489,2047,2343,3621,3914,1660,393,17480,161,234,195,7,479,636,92,0.6,34.0,401,4056,4995,4094,1487,8.1,12.1,10.7,72121,10859,2.9,9.431835021,7.320667804,0.289959695,8.154709174,8.871463476,23.74737322,0,4718,8,93,33.2,5231,24.8,3905,6.4,1015,6.3,991,9.0,1422,2.9,451,2
290,4286,560,578,446,473,410,530,567,351,371,4128,45,41,22,5,45,-11,60,-0.2,-2.3,336,786,1001,726,458,10.8,15.6,15.7,52367,2693,1.9,2.178532275,1.690902253,0.066973877,1.883546212,2.049099615,5.485085235,0,1037,8,95,35.7,1153,25.4,820,7.8,253,7.2,233,9.9,319,3.4,111,6
291,17950,1397,1594,2194,2588,2531,2713,2756,1631,546,17043,188,87,335,22,275,-2,72,5.7,-5.8,501,2025,2516,8606,1222,6.8,6.2,5.8,89034,11363,3.8,9.123811092,7.081590164,0.28049022,7.888393494,8.581740105,22.97183387,4,4417,8,97,27.3,4169,20.7,3156,5.3,814,4.6,705,7.2,1100,2.5,380,5
292,12164,1747,1837,1473,1402,1292,1464,1506,907,536,11514,108,239,58,5,240,93,342,5.4,2.5,1399,2027,3040,1365,2553,21.6,28.6,27.1,42455,6387,3.3,6.18284335,4.798911574,0.190077049,5.345650053,5.815503434,15.56709678,0,2840,8,99,39.4,3557,30.0,2708,7.8,703,7.7,696,11.2,1013,3.6,324,6
293,167529,19998,22210,21544,21151,19276,21028,21489,13144,7689,151042,4324,5226,1815,299,4823,1103,4514,0.0,6.6,11814,32066,43446,24568,28127,17.2,22.9,20.2,48308,75912,4.9,85.1533676,66.09313195,2.617841007,73.62310159,80.09416925,214.3982371,32,39318,8,101,44.7,58109,33.0,42869,7.2,9333,7.0,9073,11.5,14975,3.4,4477,4
294,6336,804,926,736,876,676,847,805,420,246,5933,79,101,42,7,174,-58,283,4.7,-14.0,301,1406,1616,843,653,10.8,12.0,11.7,63411,2854,4.4,3.220527414,2.499663247,0.099007579,2.784449091,3.029186925,8.108609437,0,1362,8,103,33.4,1612,23.8,1150,6.6,317,6.8,327,8.9,430,2.9,140,6
295,11250,1362,1466,1302,1380,1189,1422,1614,998,517,10408,115,388,71,8,260,-56,198,-0.7,-4.2,1203,2312,2332,1818,1604,14.5,23.4,23.2,44171,5643,4.8,5.718266005,4.438322526,0.175794706,4.943979209,5.378527921,14.39738892,0,2857,8,105,37.2,3241,26.4,2297,7.6,664,7.1,619,11.6,1013,3.6,312,6
296,25733,2401,2805,3415,3821,3663,3622,3680,1724,602,24658,237,162,237,26,413,387,338,4.1,11.0,595,3613,4871,9232,1783,7.0,7.3,7.1,81033,16301,2.7,13.07983459,10.15212032,0.402108904,11.30874818,12.30272524,32.93226746,4,4914,8,107,26.9,5664,20.3,4278,5.2,1102,5.1,1072,7.2,1521,2.4,515,5
297,6843,756,861,555,669,719,1019,1343,706,215,6254,76,241,60,3,209,200,18,3.0,26.7,919,1399,1306,1074,1679,24.6,37.0,33.7,36869,3638,4.6,3.478230602,2.699683649,0.10693006,3.007257754,3.27157925,8.757451764,0,1917,8,109,43.8,2355,29.8,1603,9.4,508,9.1,487,14.1,760,4.2,225,6
298,762,53,52,81,97,106,113,139,91,30,725,1,7,6,0,23,51,0,6.8,63.8,33,124,147,160,109,14.4,20.4,22.2,46878,519,3.1,0.387317217,0.300622379,0.011907161,0.334872192,0.364305625,0.975183143,0,164,8,111,34.7,231,24.6,164,7.4,49,6.7,45,9.8,65,3.2,21,6
299,8191,717,837,1016,1248,1297,1246,1187,517,126,7791,71,111,75,5,138,144,9,5.9,11.6,296,908,1385,3387,702,8.6,9.8,9.2,69458,5520,3.5,4.163405942,3.231493317,0.127994172,3.599656329,3.916046418,10.4825789,0,1475,8,113,30.0,2024,22.8,1540,5.1,346,4.8,327,7.2,488,2.4,163,6
300,2303,250,255,213,256,230,276,386,246,191,2164,22,27,33,5,52,-31,35,-0.9,-12.5,167,508,666,353,338,14.9,25.9,25.4,40009,1253,2.6,1.170592587,0.908573936,0.03598713,1.012087477,1.101044427,2.947305482,0,770,8,115,37.8,693,25.5,468,9.3,170,8.5,156,11.7,215,3.9,72,6
301,31007,2767,2683,5100,5375,4532,4158,3990,1959,443,29468,394,253,399,37,456,3,273,6.8,-6.8,1539,4339,5321,11672,2056,6.7,7.1,6.3,80078,22315,2.2,15.76055769,12.23280592,0.484521463,13.62648563,14.82417913,39.68176339,8,5667,8,117,27.2,7052,21.6,5609,4.8,1255,4.8,1249,6.8,1767,2.3,596,5
302,25083,2126,2574,2245,2530,2877,4503,5096,2443,689,23592,238,343,246,30,634,445,132,0.2,17.6,769,4643,6600,6200,1851,7.4,12.5,11.7,64850,12651,3.7,12.74944588,9.895683904,0.391951877,11.02309604,11.99196585,32.10041833,0,6744,8,119,32.5,6759,23.5,4895,7.0,1448,6.7,1391,9.3,1934,3.1,637,3
303,4909,606,608,551,586,520,644,709,395,290,4724,61,19,20,6,79,-27,184,1.2,-6.3,254,1076,1492,545,646,13.7,19.6,18.7,47869,3225,2.4,2.495197139,1.936686692,0.076708997,2.157332794,2.346950539,6.282380639,0,1285,8,121,36.8,1396,25.6,973,7.8,295,7.6,289,10.0,380,3.3,126,6
304,314305,45797,45965,43011,47099,40035,36981,31150,16402,7865,291084,4868,5066,5588,504,7195,9031,4949,8.4,20.7,22517,51960,63828,50460,32314,10.5,13.2,12.5,75629,165290,3.0,159.7581864,123.998841,4.911391567,138.1259898,150.2665083,402.2374509,26,48279,8,123,36.0,83464,28.8,66761,5.2,12026,5.4,12435,8.9,20680,2.6,5933,3
305,10020,1533,1381,1122,1228,1105,1179,1154,815,503,9684,60,88,54,21,113,5,197,5.1,-4.7,786,2219,2151,1464,1191,12.1,16.6,15.6,53253,6142,2.0,5.093068922,3.95306593,0.156574485,4.403437482,4.790475535,12.82327439,0,2385,8,125,35.9,2622,27.7,2025,7.4,540,7.3,532,9.9,725,3.3,239,6
306,943823,108385,129955,112617,113230,125353,143173,106677,62683,41750,742641,120100,4887,54887,1019,20289,366,19596,2.8,-2.5,64890,139001,133981,303918,92971,10.0,12.7,12.2,91183,480767,4.0,853.2981094,427.9699496,8.4537274,1027.392058,206.8521423,2275.901923,173,197334,9,1,31.7,231953,23.2,169774,5.5,40301,5.5,39898,8.6,62779,2.6,19329,3
307,892697,98354,112199,116495,117045,109541,127517,105187,64171,42188,671681,139802,5043,52233,1100,22838,-234,26012,1.0,-1.3,65170,167539,154744,234993,96957,11.2,15.5,14.8,73037,480319,4.2,807.0757572,404.7872219,7.995796975,971.7392011,195.6471572,2152.618467,216,201242,9,3,37.4,263554,28.8,203153,6.1,42859,5.9,41736,10.3,72956,2.9,20145,1
308,181111,15993,20753,19220,19024,21457,30679,27872,16831,9282,169456,4124,599,3718,129,3085,-599,2474,-2.3,-0.9,9986,39969,37527,47270,12441,6.9,8.1,6.9,76304,105014,3.8,163.7401016,82.12351844,1.622192957,197.1471378,39.69303391,436.7247601,21,50170,9,5,33.2,49137,23.8,35266,6.9,10150,6.6,9762,9.2,13700,2.9,4233,5
